PSRJ,RAJD,RAJD_ERR,DECJD,DECJD_ERR,DM,P0,W50,astrometry_err,racsmatch
J1457-5122,224.41705416666665,3.333333333333333e-05,-51.38191666666667,2.777777777777778e-05,37.0,1.748307505231914,14.0,4.339027597725919e-05,RACS_1446-50A_2810
J1457-5900,224.4125,0.0008333333333333,-59.01416666666667,0.0008333333333333,175.0,1.4986374368,62.0,0.001178511301977532,
J1457-5902,224.38291666666663,0.0004166666666666,-59.03444444444444,0.0005555555555555,477.2,0.39073936418,7.2,0.00069444444444436,
J1459-6053,224.8749583333333,0.00025,-60.88908333333333,0.0001111111111111,,0.1031506382735905,,0.0002735793833832206,
J1501-0046,225.4373158333333,3.9166666666666665e-05,-0.7732,0.0002444444444444,22.2584,0.4640368139284,10.0,0.00024756234406207484,
J1501-5637,225.4625,0.0016666666666666,-56.63,0.0013888888888888,258.0,0.7829485661,25.0,0.0021695137988628514,
J1502+4653,225.582625,4.1666666666666665e-05,46.89094444444444,2.777777777777778e-05,26.6,1.752508063758967,29.08,5.007710104811096e-05,
J1502-5653,225.7391208333333,4.583333333333332e-05,-56.894225,3.3333333333333335e-05,194.0,0.5355043977897375,7.2,5.667279378639767e-05,RACS_1510-56A_4757
J1502-5828,225.6825,0.0012499999999999,-58.47833333333333,0.0016666666666666,584.0,0.66810515091,22.0,0.00208333333333322,
J1502-6128,225.62433333333328,0.0002083333333333,-61.48063888888889,0.0001388888888888,256.5,0.84210384,30.0,0.00025038550524047776,RACS_1453-62A_3727
J1502-6752,225.5775625,8.333333333333332e-06,-67.87132194444443,5e-06,152.242,0.0267444237670026,2.97,9.7182531580755e-06,RACS_1530-68A_8523
J1503+2111,225.9775,0.0001666666666666,21.185916666666667,0.0001388888888888,3.2603,3.31400150122,42.0,0.00021695137988618786,
J1504-5621,226.20475,0.0002916666666666,-56.35888888888889,0.0002777777777777,148.6,0.41298519981,11.0,0.00040277777777767587,
J1504-5659,226.13327916666665,7.083333333333332e-05,-56.98872222222222,5.555555555555556e-05,454.2,1.67237234272,49.0,9.00210023505489e-05,
J1505-25,226.25,0.0,-25.0,0.0,44.7,0.999,11.0,0.0,
J1506-5158,226.6645833333333,0.0029166666666666,-51.96944444444445,0.0027777777777777,61.0,0.840738545,14.0,0.004027777777777675,RACS_1523-50A_6088
J1507-4352,226.89239583333327,1.6666666666666664e-05,-43.86779166666667,2.777777777777778e-06,48.7,0.286758499837462,4.2,1.689656258416172e-05,RACS_1504-43A_2973
J1507-5800,226.7646,3.333333333333333e-05,-58.01561111111111,2.777777777777778e-05,429.5,0.897254102404,8.7,4.339027597725919e-05,
J1507-6640,226.95264166666664,4.166666666666666e-06,-66.68273888888889,2.777777777777778e-06,129.8,0.3556563010975679,3.5,5.007710104811096e-06,RACS_1530-68A_8117
J1509+5531,227.3567908333333,4.1666666666666667e-07,55.525665,5.555555555555555e-07,19.6191,0.739681922904263,10.9,6.944444444444445e-07,
J1509-5850,227.36315,2.9166666666666663e-05,-58.84889166666667,2.2222222222222223e-05,142.1,0.0889248629426322,3.4,3.6667718840122457e-05,
J1509-6015,227.28125,0.0004166666666666,-60.25516666666667,0.0001666666666666,423.6,0.3390384487,13.0,0.0004487637339277887,
J1510-4422,227.70375,0.0016666666666666,-44.36861111111112,0.0016666666666666,84.0,0.9438712975,50.0,0.002357022603955064,RACS_1504-43A_2589
J1511-5414,227.9636875,1.25e-05,-54.24453333333334,1.6666666666666667e-05,84.76,0.2003839464031286,4.3,2.0833333333333336e-05,RACS_1510-56A_3761
J1511-5835,227.77916666666664,0.0012499999999999,-58.59111111111111,0.0002777777777777,329.4,0.30151055002,19.0,0.0012804922857350088,
J1512-5431,228.02374999999995,0.0008333333333333,-54.52194444444444,0.0008333333333333,219.0,2.0405315742,114.0,0.001178511301977532,
J1512-5759,228.1793333333333,0.0004166666666666,-57.999944444444445,0.0003055555555555,627.47,0.1286985730474311,6.0,0.0005166965343815322,RACS_1510-56A_3687
J1513-2550,228.347169125,2.5e-07,-25.84202361111111,8.333333333333333e-07,46.8765,0.0021190675651177,,8.700255424092125e-07,RACS_1523-25A_5961
J1513-5739,228.49579166666663,0.0003749999999999,-57.65038888888889,0.0003611111111111,469.7,0.9734580347998374,19.0,0.0005206018003885678,
J1513-5908,228.4825458333333,4.583333333333332e-05,-59.136,2.2222222222222223e-05,252.5,0.1515819433934591,16.0,5.0936446724700676e-05,
J1513-5946,228.4365833333333,4.1666666666666665e-05,-59.775527777777775,0.0001944444444444,171.7,1.046117156733,15.0,0.00019885862587879478,
J1513-6013,228.4750833333333,0.0001666666666666,-60.22402777777778,8.333333333333333e-05,322.7,1.95873704232,35.3,0.00018633899812492286,
J1514-4834,228.56067916666663,8.333333333333332e-06,-48.57221388888889,1.1111111111111112e-05,51.5,0.454840332571451,3.5,1.388888888888889e-05,RACS_1523-50A_5106
J1514-4946,228.5796420833333,4.1666666666666667e-07,-49.77097666666666,1.388888888888889e-06,31.00857,0.0035893366796749,,1.450042570682021e-06,
J1514-5316,228.6673333333333,4.583333333333332e-05,-53.26730555555555,5.555555555555556e-05,27.1,0.296279212139,5.16,7.202162312480095e-05,
J1514-5925,228.74624999999995,0.000125,-59.42875,8.333333333333333e-05,192.51,0.1487974678456499,4.1,0.0001502313031443329,
J1515-5720,228.7884583333333,0.0005833333333333,-57.34726388888889,4.722222222222223e-05,480.6,0.2866482560809936,8.1,0.0005852415877646973,
J1517-4356,229.36391666666665,4.1666666666666665e-05,-43.93830555555555,5.555555555555556e-05,87.78,0.650836871901,8.9,6.944444444444444e-05,
J1517-4636,229.3724,3.749999999999999e-05,-46.60016666666667,5.555555555555556e-05,127.0,0.88661249686,17.0,6.702738062229808e-05,
J1518+0204A,229.6388233333333,2.4999999999999998e-06,2.0909861111111114,8.333333333333334e-06,30.08,0.005553592524205,0.37,8.700255424092126e-06,
J1518+0204B,229.631075,1.25e-05,2.087630555555556,1.388888888888889e-05,29.47,0.007946940657879,1.6,1.8685588954269043e-05,
J1518+0204C,229.6366203875,8.749999999999998e-08,2.0799486944444445,2.2222222222222227e-07,29.3146,0.0024839275702455,0.15,2.3882831919473607e-07,
J1518+0204F,229.6383333333333,0.0,2.081111111111112,0.0,29.4,0.00265,,0.0,
J1518+4904,229.56999618333333,6.666666666666665e-08,49.07618088611112,4.4444444444444454e-08,11.61139,0.0409349889083328,1.42,8.012336167697754e-08,
J1518-0627,229.7462933333333,3.333333333333333e-05,-6.452138888888889,0.0001833333333333,27.9631,0.7949966745699,7.8,0.00018633899812494967,
J1518-3952,229.73736666666665,7.499999999999998e-05,-39.875083333333336,0.0001944444444444,102.4,0.499195890475,7.8,0.0002084073942433218,
J1518-5415,229.55625,4.1666666666666665e-05,-54.2625,8.333333333333333e-05,167.2,0.214924800284,2.7,9.316949906249123e-05,
J1519-5734,229.94829166666665,0.00025,-57.57044444444445,0.0001944444444444,654.7,0.5187577847442734,54.0,0.0003167153958608444,
J1519-6106,229.8992083333333,0.0004583333333333,-61.11516666666667,0.0003333333333333,221.0,2.1543070606364485,21.0,0.0005667279378639302,
J1519-6308,229.7898333333333,0.0007499999999999,-63.13875,0.0002777777777777,250.0,1.2540516305609108,17.0,0.0007997877804936553,RACS_1543-62A_7448
J1522-5525,230.52791666666664,0.0004166666666666,-55.421527777777776,0.00025,79.0,1.3896046876,5.4,0.0004859126579037179,
J1522-5735,230.5220833333333,0.0004166666666666,-57.583333333333336,0.0002777777777777,,0.1021359808701179,,0.000500771010481011,
J1522-5829,230.67601666666664,1.6666666666666664e-05,-58.48411527777778,8.333333333333333e-07,199.9,0.3953544815733412,15.0,1.6687486995417318e-05,RACS_1510-56A_2723
J1523-3235,230.9070833333333,8.333333333333333e-05,-32.59502777777778,0.0001388888888888,72.3,1.5048345580049638,93.0,0.0001619708859678488,
J1524-20,231.1833333333333,0.0,-20.989166666666662,0.0,40.1,,,0.0,
J1524-5625,231.20775,0.0001666666666666,-56.42316666666667,0.0001666666666666,152.2,0.078218548881,3.6,0.00023570226039542158,
J1524-5706,231.08925,0.0005,-57.10962222222222,4.1666666666666665e-05,832.0,1.116174457166813,17.0,0.000501733107449679,
J1524-5819,231.1027083333333,8.333333333333333e-05,-58.32058333333334,0.0001111111111111,406.6,0.96104262694,9.4,0.00013888888888888,
J1525-5417,231.368125,0.00025,-54.28888888888888,0.0002777777777777,235.0,1.01169421772,5.9,0.00037371177908532304,
J1525-5523,231.40026666666665,2.9166666666666663e-05,-55.39088888888889,5.555555555555556e-05,124.7,0.3551560369998,31.0,6.274642776709177e-05,
J1525-5545,231.367225,8.333333333333333e-07,-55.763845,1.388888888888889e-06,126.964,0.0113598817917673,0.54,1.61970885967925e-06,
J1525-5605,231.4227083333333,0.0003749999999999,-56.08694444444445,0.0005555555555555,333.5,0.28034866206,27.0,0.0006702738062228788,
J1526-5633,231.67166666666665,0.0004166666666666,-56.56194444444444,0.0008333333333333,329.0,0.30188789663,13.0,0.0009316949906248527,
J1527-3931,231.9951166666666,3.749999999999999e-05,-39.52616666666667,5.555555555555556e-05,48.8,2.417605394365937,40.0,6.702738062229808e-05,RACS_1519-37A_2316
J1527-5552,231.919725,1.6666666666666664e-05,-55.868986666666665,1.6666666666666669e-06,370.06,1.0487185538090211,10.0,1.6749792701868148e-05,RACS_1510-56A_2038
J1528-3146,232.1456425,8.333333333333333e-07,-31.768565555555558,2.222222222222222e-06,18.163,0.06082223035146,0.4,2.373334373699314e-06,RACS_1531-31A_4460
J1528-4109,232.03347083333333,3.333333333333333e-05,-41.158,5.555555555555556e-05,89.5,0.52655613914,8.7,6.478835438717e-05,
J1528-5547,232.16325,0.0005,-55.78972222222222,0.0005555555555555,269.0,3.467301517,52.9,0.0007474235581707205,
J1528-5838,232.10125,0.0004166666666666,-58.63361111111111,0.0002777777777777,,0.3556866220971668,,0.000500771010481011,
J1529-26,232.25,0.0,-26.0,0.0,44.6,0.799,21.0,0.0,
J1529-3828,232.31294416666665,4.166666666666666e-06,-38.47940277777778,8.333333333333334e-06,73.655,0.0084862821157395,1.23,9.316949906249123e-06,
J1529-5355,232.48999999999995,0.0012499999999999,-53.92666666666666,0.0013888888888888,292.0,0.8912645399,56.0,0.0018685588954267713,
J1530-21,232.5,0.0,-21.0,0.0,38.05,0.505,12.0,0.0,
J1530-5327,232.61204999999995,8.333333333333332e-06,-53.46556111111112,1.1111111111111112e-05,49.6,0.2789584149239698,8.7,1.388888888888889e-05,RACS_1523-50A_2789
J1530-6343,232.69836666666663,8.333333333333333e-05,-63.720444444444446,8.333333333333333e-05,206.0,0.910319586358,8.0,0.00011785113019775792,RACS_1543-62A_6059
J1531-4012,232.78354166666665,4.1666666666666665e-05,-40.20858333333334,0.0001111111111111,106.65,0.356849312855,7.7,0.00011866671868495532,
J1531-5610,232.86625416666664,4.583333333333332e-05,-56.18203611111111,3.611111111111111e-05,110.41,0.0842060640517338,1.7,5.834986538222222e-05,
J1532+2745,233.0431858333333,4.1666666666666667e-07,27.763784166666667,2.7777777777777776e-07,14.691,1.1248357427665203,25.7,5.007710104811096e-07,RACS_1523+25A_2179
J1532-5308,233.14791666666665,0.0004166666666666,-53.135,0.0005555555555555,181.0,0.4438246083,26.0,0.00069444444444436,
J1534-4428,233.71666666666664,0.0002083333333333,-44.469277777777776,0.0002222222222222,137.3,1.2214259588,11.9,0.0003046071138813681,
J1534-5334,233.53449166666664,2.5e-05,-53.57212777777778,2.2222222222222223e-05,24.82,1.3688822425450322,15.0,3.34488738299786e-05,RACS_1552-56A_5683
J1534-5405,233.6399583333333,0.000125,-54.09436111111111,0.0001388888888888,190.82,0.2896888952,4.5,0.00018685588954262433,RACS_1552-56A_5606
J1535-4114,233.821125,4.1666666666666665e-05,-41.23419444444445,8.333333333333333e-05,66.28,0.432866133845,15.0,9.316949906249123e-05,RACS_1537-43A_3905
J1535-4415,233.983,0.0002916666666666,-44.25233333333333,0.0003333333333333,110.7,0.46840160422,82.0,0.00044292274219720804,RACS_1537-43A_3824
J1535-5450,233.99275,0.00025,-54.84055555555556,0.0002777777777777,219.8,0.56673415672,9.4,0.00037371177908532304,
J1535-5848,233.8198333333333,0.0001666666666666,-58.80769444444445,8.333333333333333e-05,107.0,0.307177662775,5.4,0.00018633899812492286,
J1536-30,234.0,0.0,-30.0,0.0,63.6,1.901,14.0,0.0,
J1536-3602,234.072425,5.8333333333333326e-05,-36.04966666666667,0.0001388888888888,86.8,1.31975904174,83.0,0.00015064163181054303,RACS_1549-37A_6448
J1536-4948,234.09675379166663,1.25e-07,-49.81519111111111,2.2222222222222227e-07,38.00125,0.0030799140584053,,2.5496610764841423e-07,
J1536-5433,234.0200833333333,0.0007916666666666,-54.55416666666667,0.0011111111111111,147.5,0.881438431123562,33.5,0.0013642961600567338,RACS_1552-56A_5408
J1536-5907,234.07383333333328,8.333333333333333e-05,-59.117666666666665,0.0001666666666666,316.0,0.55784066031,13.0,0.00018633899812492286,
J1537+1155,234.2915072083333,1.25e-08,11.93206496388889,1.6666666666666667e-08,11.61944,0.0379044411783046,0.31,2.0833333333333335e-08,
J1537-4912,234.3675,0.0008333333333333,-49.200833333333335,0.0008333333333333,69.7,0.30131077523,6.5,0.001178511301977532,
J1537-5153,234.31554166666663,0.00025,-51.885,0.0002777777777777,93.0,1.52812410566,34.0,0.00037371177908532304,
J1537-5312,234.40706108333333,7.5e-07,-53.20696027777778,8.333333333333333e-07,117.687,0.0069270955083835,1.84,1.1211353372561425e-06,
J1537-5645,234.4625,0.0012499999999999,-56.75111111111111,0.0019444444444444,707.0,0.4304641238618213,67.0,0.0023115718023739695,RACS_1552-56A_5128
J1538+2345,234.52529166666665,8.333333333333333e-05,23.75111111111111,5.555555555555556e-05,14.909,3.4493849533157874,,0.00010015420209622192,
J1538-5438,234.7039583333333,0.0006249999999999,-54.63805555555555,0.0008333333333333,136.9,0.2767261372601285,12.0,0.0010416666666665801,
J1538-5519,234.670125,0.0003749999999999,-55.32944444444445,0.0005555555555555,611.0,0.39573063893,86.0,0.0006702738062228788,RACS_1552-56A_5093
J1538-5551,234.6875666666666,2.0833333333333333e-05,-55.86026388888889,2.2222222222222223e-05,602.67,0.1046759019618935,8.1,3.0460711388140706e-05,
